# timestamp x y z qx qy qz qw
1769246313.233203	-0.539103	-0.196746	0.016175	-0.003107	0.999980	0.005169	-0.002011
1769246313.242932	-0.539056	-0.196756	0.016263	-0.003179	0.999979	0.005246	-0.001932
1769246313.253674	-0.539010	-0.196766	0.016351	-0.003251	0.999979	0.005323	-0.001853
1769246313.263798	-0.538964	-0.196776	0.016439	-0.003324	0.999978	0.005400	-0.001774
1769246313.273132	-0.538917	-0.196787	0.016528	-0.003396	0.999978	0.005476	-0.001695
1769246313.286474	-0.538871	-0.196797	0.016616	-0.003468	0.999977	0.005553	-0.001616
1769246313.293396	-0.538824	-0.196807	0.016704	-0.003540	0.999977	0.005630	-0.001537
1769246313.303024	-0.538778	-0.196817	0.016792	-0.003612	0.999976	0.005707	-0.001458
1769246313.313635	-0.538732	-0.196827	0.016880	-0.003685	0.999976	0.005784	-0.001379
1769246313.323016	-0.538685	-0.196837	0.016968	-0.003757	0.999975	0.005861	-0.001300
1769246313.332990	-0.538639	-0.196848	0.017056	-0.003829	0.999974	0.005938	-0.001221
1769246313.343065	-0.538593	-0.196858	0.017144	-0.003901	0.999974	0.006015	-0.001142
1769246313.353086	-0.538546	-0.196868	0.017232	-0.003973	0.999973	0.006091	-0.001063
1769246313.367352	-0.538500	-0.196878	0.017320	-0.004046	0.999972	0.006168	-0.000984
1769246313.380136	-0.538454	-0.196888	0.017408	-0.004118	0.999972	0.006245	-0.000905
1769246313.387951	-0.538407	-0.196899	0.017496	-0.004190	0.999971	0.006322	-0.000826
1769246313.398766	-0.538361	-0.196909	0.017584	-0.004262	0.999970	0.006399	-0.000746
1769246313.403144	-0.538315	-0.196919	0.017672	-0.004334	0.999969	0.006476	-0.000667
1769246313.417864	-0.538268	-0.196929	0.017760	-0.004407	0.999969	0.006553	-0.000588
1769246313.428903	-0.538222	-0.196939	0.017848	-0.004479	0.999968	0.006630	-0.000509
1769246313.436736	-0.538176	-0.196949	0.017936	-0.004551	0.999967	0.006706	-0.000430
