# timestamp x y z qx qy qz qw
1768620655.673026	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.678195	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.681588	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.681627	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.681704	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.682379	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.685513	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.686194	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.688492	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.691092	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.694929	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.695274	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.696702	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.703882	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.709821	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.715449	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.718079	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.718174	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.752379	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.757692	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.757737	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.758519	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.760867	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.762275	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.764745	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.766944	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.768666	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.772900	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.772944	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.777629	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.777692	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.781545	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.781588	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.785255	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.785289	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.792279	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.799982	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.800122	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.800157	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.802345	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.803362	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.805532	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.807801	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.814650	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.819844	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.824291	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.824327	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.824353	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.827502	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.828604	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.830828	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.832407	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.839589	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.844757	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.849715	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.850100	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.850173	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.850926	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.853245	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.855235	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.857522	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.859660	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.866289	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.871423	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.876512	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.876560	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.876590	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.895183	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.895555	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.895633	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.896192	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.899091	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.900184	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.902619	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.904485	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.906211	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.908442	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.910631	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.912244	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.914464	-0.556976	-0.178899	0.244192	-0.001001	0.999999	0.000012	-0.000004
1768620655.916686	-0.556976	-0.178899	0.244192	-0.001002	0.999999	0.000012	-0.000005
1768620655.918871	-0.556976	-0.178899	0.244192	-0.001002	0.999999	0.000012	-0.000005
1768620655.920525	-0.556977	-0.178899	0.244193	-0.001003	0.999999	0.000011	-0.000005
1768620655.922739	-0.556977	-0.178900	0.244193	-0.001004	0.999999	0.000011	-0.000005
1768620655.924949	-0.556977	-0.178900	0.244194	-0.001006	0.999999	0.000010	-0.000005
1768620655.927184	-0.556977	-0.178901	0.244195	-0.001008	0.999999	0.000009	-0.000006
1768620655.928822	-0.556978	-0.178902	0.244197	-0.001011	0.999999	0.000008	-0.000006
1768620655.931073	-0.556978	-0.178903	0.244199	-0.001015	0.999999	0.000006	-0.000007
1768620655.933227	-0.556979	-0.178905	0.244202	-0.001021	0.999999	0.000004	-0.000008
1768620655.934834	-0.556980	-0.178907	0.244205	-0.001027	0.999999	0.000002	-0.000009
1768620655.937047	-0.556981	-0.178910	0.244209	-0.001034	0.999999	-0.000001	-0.000010
1768620655.939276	-0.556983	-0.178913	0.244214	-0.001043	0.999999	-0.000004	-0.000011
1768620655.941552	-0.556984	-0.178916	0.244219	-0.001054	0.999999	-0.000008	-0.000013
1768620655.943138	-0.556986	-0.178920	0.244226	-0.001066	0.999999	-0.000013	-0.000015
1768620655.945362	-0.556988	-0.178925	0.244233	-0.001081	0.999999	-0.000019	-0.000017
1768620655.947680	-0.556991	-0.178930	0.244241	-0.001097	0.999999	-0.000025	-0.000019
1768620655.949211	-0.556993	-0.178936	0.244251	-0.001115	0.999999	-0.000032	-0.000022
1768620655.951478	-0.556997	-0.178943	0.244261	-0.001135	0.999999	-0.000040	-0.000025
1768620655.953711	-0.557000	-0.178951	0.244273	-0.001157	0.999999	-0.000048	-0.000029
1768620655.955904	-0.557004	-0.178959	0.244285	-0.001181	0.999999	-0.000058	-0.000033
1768620655.957557	-0.557008	-0.178968	0.244300	-0.001209	0.999999	-0.000068	-0.000037
1768620655.959736	-0.557012	-0.178978	0.244315	-0.001239	0.999999	-0.000080	-0.000042
1768620655.961959	-0.557017	-0.178989	0.244333	-0.001272	0.999999	-0.000093	-0.000047
1768620655.963625	-0.557023	-0.179001	0.244351	-0.001307	0.999999	-0.000107	-0.000053
1768620655.965831	-0.557029	-0.179013	0.244371	-0.001346	0.999999	-0.000122	-0.000059
1768620655.968057	-0.557035	-0.179027	0.244393	-0.001387	0.999999	-0.000137	-0.000065
1768620655.969785	-0.557042	-0.179042	0.244416	-0.001431	0.999999	-0.000154	-0.000072
1768620655.972043	-0.557049	-0.179058	0.244440	-0.001478	0.999999	-0.000173	-0.000079
1768620655.974199	-0.557057	-0.179074	0.244467	-0.001529	0.999999	-0.000192	-0.000087
1768620655.976444	-0.557065	-0.179092	0.244494	-0.001582	0.999999	-0.000213	-0.000096
1768620655.978042	-0.557073	-0.179111	0.244524	-0.001638	0.999999	-0.000235	-0.000105
1768620655.980281	-0.557082	-0.179130	0.244555	-0.001697	0.999999	-0.000258	-0.000114
1768620655.982502	-0.557092	-0.179151	0.244587	-0.001759	0.999998	-0.000282	-0.000124
1768620655.984124	-0.557102	-0.179173	0.244621	-0.001825	0.999998	-0.000307	-0.000134
1768620655.986357	-0.557112	-0.179196	0.244658	-0.001895	0.999998	-0.000334	-0.000145
1768620655.988559	-0.557123	-0.179221	0.244696	-0.001968	0.999998	-0.000362	-0.000157
1768620655.990266	-0.557135	-0.179246	0.244736	-0.002045	0.999998	-0.000392	-0.000169
1768620655.992487	-0.557147	-0.179273	0.244778	-0.002126	0.999998	-0.000423	-0.000182
1768620655.994687	-0.557160	-0.179301	0.244822	-0.002210	0.999997	-0.000456	-0.000195
1768620655.997001	-0.557173	-0.179330	0.244868	-0.002297	0.999997	-0.000490	-0.000209
1768620655.998590	-0.557187	-0.179360	0.244915	-0.002387	0.999997	-0.000525	-0.000223
1768620656.000781	-0.557201	-0.179391	0.244963	-0.002480	0.999997	-0.000561	-0.000237
1768620656.003005	-0.557215	-0.179423	0.245013	-0.002576	0.999996	-0.000598	-0.000253
1768620656.004652	-0.557230	-0.179456	0.245065	-0.002675	0.999996	-0.000636	-0.000268
1768620656.007391	-0.557246	-0.179491	0.245119	-0.002778	0.999996	-0.000676	-0.000284
